video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagCount
hUaCfzriU-E,BANGTANTV,Run BTS! 2017 EP.19 - 스트라이크,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:10:08+00:00,861610.0,60441.0,,910.0,PT20M11S,hd,true,Wednesday,1211.0,18
bA35OcZ-pJk,BANGTANTV,Run BTS! 2017 EP.18 - 오락실 올림픽 2,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:09:51+00:00,460401.0,37615.0,,536.0,PT20M27S,hd,true,Wednesday,1227.0,18
rs_3CFHm4KI,BANGTANTV,Run BTS! 2017 EP.17 - 오락실 올림픽 1,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:09:33+00:00,598690.0,43833.0,,454.0,PT20M36S,hd,true,Wednesday,1236.0,18
WfaFI5PleA8,BANGTANTV,Run BTS! 2017 EP.16 - 동계올림픽,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:09:16+00:00,530181.0,41926.0,,560.0,PT19M41S,hd,true,Wednesday,1181.0,18
S00n5Qbn2aM,BANGTANTV,Run BTS! 2017 EP.15 - 다시 돌아온 스파이 3,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:08:50+00:00,475012.0,40014.0,,495.0,PT20M,hd,true,Wednesday,1200.0,18
O9d5LwFfMLo,BANGTANTV,Run BTS! 2017 EP.14 - 다시 돌아온 스파이 2,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:08:33+00:00,554389.0,42397.0,,466.0,PT21M19S,hd,true,Wednesday,1279.0,18
pY2pDsEcwc0,BANGTANTV,Run BTS! 2017 EP.13 - 다시 돌아온 스파이 1,"#RunBTS #달려라방탄 #달방

*English subtitle will be provided later. We ask for your generous understanding. 

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:08:14+00:00,624014.0,46132.0,,813.0,PT22M6S,hd,true,Wednesday,1326.0,18
FWz81fmTpcQ,BANGTANTV,Run BTS! 2017 EP.12 - COPS,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:07:47+00:00,747875.0,55768.0,,885.0,PT22M35S,hd,true,Wednesday,1355.0,18
VgzdortYQ6E,BANGTANTV,Run BTS! 2017 EP.11 - 학교로 가다,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:07:20+00:00,950297.0,74312.0,,1567.0,PT26M23S,hd,true,Wednesday,1583.0,18
vh4arZ1Cz4Y,BANGTANTV,Run BTS! 2016 EP.10 - 실미도 특집,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:06:57+00:00,356967.0,40337.0,,497.0,PT10M5S,hd,true,Wednesday,605.0,18
WkWLu-Awxf4,BANGTANTV,Run BTS! 2015 EP.9 - 번지점프,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:06:34+00:00,767871.0,63025.0,,951.0,PT15M58S,hd,true,Wednesday,958.0,18
aPpxATzrCeM,BANGTANTV,Run BTS! 2015 EP.6 - 꽁트: 고해성사 2,"#RunBTS #달려라방탄 #달방

*자막은 추후 빠른 시일내에 제공될 예정입니다. 양해 부탁 드립니다.
*English subtitle will be provided later. We ask for your generous understanding.
*日本語の字幕は後日サポートされる予定です。あらかじめご了承ください。
*中文字幕待日后添加。望大家谅解。
*Estarán disponibles más adelante los subtítulos en español. Pedimos su generosa comprensión.


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:06:07+00:00,428591.0,44059.0,,900.0,PT8M28S,hd,true,Wednesday,508.0,18
JgmGvoDnN4w,BANGTANTV,Run BTS! 2015 EP.8 - 보물찾기,"#RunBTS #달려라방탄 #달방

*中文字幕待日后添加。望大家谅解。 

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:04:28+00:00,657381.0,55245.0,,894.0,PT14M30S,hd,true,Wednesday,870.0,18
iSxvE82RC3o,BANGTANTV,Run BTS! 2015 EP.7 - 서바이벌,"#RunBTS #달려라방탄 #달방

*자막은 추후 빠른 시일내에 제공될 예정입니다. 양해 부탁 드립니다.
*English subtitle will be provided later. We ask for your generous understanding.
*日本語の字幕は後日サポートされる予定です。あらかじめご了承ください。
*中文字幕待日后添加。望大家谅解。
*Estarán disponibles más adelante los subtítulos en español. Pedimos su generosa comprensión.


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:04:07+00:00,574514.0,54985.0,,737.0,PT12M25S,hd,true,Wednesday,745.0,18
Q-rmawjwOyw,BANGTANTV,Run BTS! 2015 EP.6 - 꽁트: 고해성사 1,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:03:46+00:00,530297.0,57336.0,,867.0,PT8M1S,hd,true,Wednesday,481.0,18
geqemGfLGl0,BANGTANTV,Run BTS! 2015 EP.5 - 한가위 맞이: 100초 운동회,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:03:18+00:00,739156.0,71078.0,,1126.0,PT9M9S,hd,true,Wednesday,549.0,18
LwOKT0qcX8I,BANGTANTV,Run BTS! 2015 EP.4 - 30초 게이트,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:02:45+00:00,1255368.0,89467.0,,1278.0,PT10M51S,hd,true,Wednesday,651.0,18
HMG7jim0Bqc,BANGTANTV,Run BTS! 2015 EP.3 - 놀이공원,"#RunBTS #달려라방탄 #달방

*Estarán disponibles más adelante los subtítulos en español. Pedimos su generosa comprensión.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:02:19+00:00,3718179.0,224899.0,,4067.0,PT12M23S,hd,true,Wednesday,743.0,18
fJa1DMVB0vc,BANGTANTV,Run BTS! 2015 EP.2 - 최고의 남자,"#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:02:04+00:00,891309.0,101931.0,,2037.0,PT8M34S,hd,true,Wednesday,514.0,18
5XisXVcbZEw,BANGTANTV,Run BTS! 2015 EP.1 - Open,"#RunBTS #달려라방탄 #달방

*Estarán disponibles más adelante los subtítulos en español. Pedimos su generosa comprensión.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-21 08:01:43+00:00,1632507.0,200666.0,,5685.0,PT3M42S,hd,true,Wednesday,222.0,18
yl-NDHmUk5I,BANGTANTV,[BANGTAN BOMB] j-hope’s Visit to 2022 BTS EXHIBITION : Proof in Tokyo - BTS (방탄소년단),"#BANGTANBOMB #방탄밤 #BTS #방탄소년단


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-18 10:00:01+00:00,2073405.0,373297.0,,8534.0,PT4M54S,hd,true,Sunday,294.0,18
1Y5k1kggyYs,BANGTANTV,RM ‘All Day (with 김남준)’ Part 2,"#RM #indigo #AllDayWith김남준 #AllDayWithNamJun #BTS #방탄소년단

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-17 12:00:07+00:00,3281993.0,368254.0,,9054.0,PT19M50S,hd,true,Saturday,1190.0,18
6ZIh3ZLbUv8,BANGTANTV,RM Live in Seoul @ 롤링홀,"RM Live in Seoul @ Rolling Hall 
#RM #Indigo #RMLiveinSeoul

SET LIST
0:00 Intro
0:18 Yun (with Erykah Badu)
4:08 Still Life (with Anderson .Paak)
7:07 All Day (with Tablo)
10:40 Talk
12:38 Closer (with Paul Blanco, Mahalia)
15:59 Talk
17:20 Lonely
20:09 Forg_tful (with Kim Sawol)
22:48 Talk
26:20 Hectic (with Colde)
30:04 Talk
33:18 Wild Flower (with youjeen)
38:00 Talk
47:33 SEXY NUKIM (feat. RM of BTS)
49:55 Intro : Persona


Credits:
Director Of Photography: Kim Hansol, Kim KukTae, Kim Jingwan, Lee Changhoon, Lee Taehun, Park Junyong
Edited by: Jung Sunghoon, You Chanbeom, You Keunwook

Concert Production Studio: Ha Jung Jae, Choi Yoo Ji, Shim Eun Jung
Sound Engineer: Yang Chang Won, JEONG WOO YEONG, Son Yu Jeong 
Stage manager: SH company
Sound: Tristar Audio 
Show Lighting: RGB Company
VJ: Motion E&T 

Brand Experience Design: Hyeri Lee
A&R: Daye Shin, Daniella Kim, Saeyong Oh

Visual Creative: Jae Yoo, Leehyun KIM, Yeona, GANi
Makeup: Kim Da Reum, Seo Yu Ri
Hair: Han Som
Styling: Kim Young Jin, Kim Ye Song


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-15 15:00:10+00:00,4383717.0,594456.0,,31991.0,PT54M55S,hd,true,Thursday,3295.0,18
lZojhN_fHVc,BANGTANTV,RM Live in Seoul @ 롤링홀 Teaser 2,"RM Live in Seoul @ Rolling Hall Teaser 2
🗓️ 12/16 0AM KST | 12/15 10AM ET

#RM #Indigo #RMLiveinSeoul

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-15 13:00:01+00:00,928142.0,225920.0,,5473.0,PT37S,hd,false,Thursday,37.0,18
L-orDkbsuHk,BANGTANTV,[BANGTAN BOMB] Jin’s Entrance Ceremony with BTS - BTS (방탄소년단),"#BANGTANBOMB #방탄밤 #BTS #방탄소년단


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-15 03:04:02+00:00,12232176.0,1553807.0,,75628.0,PT2M55S,hd,true,Thursday,175.0,18
T3YkEy9obXA,BANGTANTV,RM Live in Seoul @ 롤링홀 Teaser 1,"RM Live in Seoul @ Rolling Hall Teaser 1
🗓️ 12/16 0AM KST | 12/15 10AM ET

#RM #Indigo #RMLiveinSeoul

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-14 13:00:06+00:00,715670.0,199797.0,,3320.0,PT21S,hd,false,Wednesday,21.0,18
YjrQDobGsU0,BANGTANTV,"[BANGTAN BOMB] ""Kim Eana’s Starry Night"" Special Host V - BTS (방탄소년단)","#BANGTANBOMB #방탄밤 #BTS #방탄소년단

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2022-12-12 10:00:02+00:00,3101833.0,403670.0,,10189.0,PT10M17S,hd,true,Monday,617.0,18
