"","video_id","channelTitle","title","description","tags","publishedAt","viewCount","likeCount","commentCount","duration","definition","caption","publishDayName","durationSecs","tagCount","member"
"625","PSnAyfIBmZM","BANGTANTV","2022 BTS 달마중 [DALMAJUNG] Preview - 진 (Jin)","2022 BTS 달마중 [DALMAJUNG] Preview - #진 (#Jin)
#달마중 #DALMAJUNG #방탄소년단 #BTS 

Credits: 
HYBE IPX

Contents Director: Jeong Suyeon, Jung Jonghyung

Creative Concept Planning & Arrangement:
Kim Ji Hyun, Hur Jungeun, Lee Gunwoo

Film: KUBO STUDIO
Director. Choi Kyu jong 
Assistnat Director Park Hyun Wook 
Assistnat Kim jin hung

DOP: Lim Jae Bin 
Focus Puller: Kang Dae Wang 
2nd: KIM Chan Woo 
2nd: Jung Yu Ik 
3rd: Park Gyu Tae 

Gaffer: Oh Jun Seok 
1st: seo Myeong jin 
2nd: Hong Ji Woo 
3rd: Sung Woo Jin 
3rd: Hwang Gyu Hwan 

jib: Lee Seungheon 

Set Design: Re.kindle 
Set Director: Jeon Minkyu 
Set Team Leader: Kim Yesol 
Set Team: Kim Ye-sol, Kim Young-mi, Jo Yoon-jae

Visual Identity Design: PRESS ROOM
Director: Yang Jieun 
Graphic Design: Yang Haerim
3D Production: Kim Doyeon 


© BIGHIT MUSIC & HYBE. All Rights Reserved.



Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-09-02 15:00:07+00:00",2455001,665679,9135,"PT22S","hd","false","Friday",22,18,"Jin"
"626","mTpFvz0F7ME","BANGTANTV","2022 BTS 달마중 [DALMAJUNG] Preview - 슈가 (SUGA)","2022 BTS 달마중 [DALMAJUNG] Preview - #슈가 (#SUGA)
#달마중 #DALMAJUNG #방탄소년단 #BTS 

Credits: 
HYBE IPX

Contents Director: Jeong Suyeon, Jung Jonghyung

Creative Concept Planning & Arrangement:
Kim Ji Hyun, Hur Jungeun, Lee Gunwoo

Film: KUBO STUDIO
Director. Choi Kyu jong 
Assistnat Director Park Hyun Wook 
Assistnat Kim jin hung

DOP: Lim Jae Bin 
Focus Puller: Kang Dae Wang 
2nd: KIM Chan Woo 
2nd: Jung Yu Ik 
3rd: Park Gyu Tae 

Gaffer: Oh Jun Seok 
1st: seo Myeong jin 
2nd: Hong Ji Woo 
3rd: Sung Woo Jin 
3rd: Hwang Gyu Hwan 

jib: Lee Seungheon 

Set Design: Re.kindle 
Set Director: Jeon Minkyu 
Set Team Leader: Kim Yesol 
Set Team: Kim Ye-sol, Kim Young-mi, Jo Yoon-jae

Visual Identity Design: PRESS ROOM
Director: Yang Jieun 
Graphic Design: Yang Haerim
3D Production: Kim Doyeon 


© BIGHIT MUSIC & HYBE. All Rights Reserved.



Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-09-02 15:00:07+00:00",2421313,652649,13408,"PT19S","hd","false","Friday",19,18,"SUGA"
"627","bwBnOUbi1SU","BANGTANTV","2022 BTS 달마중 [DALMAJUNG] Preview - RM","2022 BTS 달마중 [DALMAJUNG] Preview - #RM
#달마중 #DALMAJUNG #방탄소년단 #BTS 

Credits: 
HYBE IPX

Contents Director: Jeong Suyeon, Jung Jonghyung

Creative Concept Planning & Arrangement:
Kim Ji Hyun, Hur Jungeun, Lee Gunwoo

Film: KUBO STUDIO
Director. Choi Kyu jong 
Assistnat Director Park Hyun Wook 
Assistnat Kim jin hung

DOP: Lim Jae Bin 
Focus Puller: Kang Dae Wang 
2nd: KIM Chan Woo 
2nd: Jung Yu Ik 
3rd: Park Gyu Tae 

Gaffer: Oh Jun Seok 
1st: seo Myeong jin 
2nd: Hong Ji Woo 
3rd: Sung Woo Jin 
3rd: Hwang Gyu Hwan 

jib: Lee Seungheon 

Set Design: Re.kindle 
Set Director: Jeon Minkyu 
Set Team Leader: Kim Yesol 
Set Team: Kim Ye-sol, Kim Young-mi, Jo Yoon-jae

Visual Identity Design: PRESS ROOM
Director: Yang Jieun 
Graphic Design: Yang Haerim
3D Production: Kim Doyeon 


© BIGHIT MUSIC & HYBE. All Rights Reserved.



Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-09-02 15:00:06+00:00",1646462,586121,7877,"PT20S","hd","false","Friday",20,18,"RM"
"628","w-GNsUWlTHE","BANGTANTV","2022 BTS 달마중 [DALMAJUNG] Preview - 제이홉 (j-hope)","2022 BTS 달마중 [DALMAJUNG] Preview - #제이홉 (#jhope)
#달마중 #DALMAJUNG #방탄소년단 #BTS 

Credits: 
HYBE IPX

Contents Director: Jeong Suyeon, Jung Jonghyung

Creative Concept Planning & Arrangement:
Kim Ji Hyun, Hur Jungeun, Lee Gunwoo

Film: KUBO STUDIO
Director. Choi Kyu jong 
Assistnat Director Park Hyun Wook 
Assistnat Kim jin hung

DOP: Lim Jae Bin 
Focus Puller: Kang Dae Wang 
2nd: KIM Chan Woo 
2nd: Jung Yu Ik 
3rd: Park Gyu Tae 

Gaffer: Oh Jun Seok 
1st: seo Myeong jin 
2nd: Hong Ji Woo 
3rd: Sung Woo Jin 
3rd: Hwang Gyu Hwan 

jib: Lee Seungheon 

Set Design: Re.kindle 
Set Director: Jeon Minkyu 
Set Team Leader: Kim Yesol 
Set Team: Kim Ye-sol, Kim Young-mi, Jo Yoon-jae

Visual Identity Design: PRESS ROOM
Director: Yang Jieun 
Graphic Design: Yang Haerim
3D Production: Kim Doyeon 


© BIGHIT MUSIC & HYBE. All Rights Reserved.



Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-09-02 15:00:06+00:00",1715694,555928,7151,"PT23S","hd","false","Friday",23,18,"J-Hope"
"629","8jT3S44AiDI","BANGTANTV","2022 BTS EXHIBITION : Proof Official Teaser","찰나의 시간 속, 
당신을 둘러싼 크고 작은 틈을 통해 이어진 증명의 여정
2022 BTS EXHIBITION : Proof

▶ 선예매 참여 신청
SEOUL: https://weverse.io/bts/notice/3501
BUSAN: https://weverse.io/bts/notice/3502

▶ 상세 안내
인터파크 티켓: https://ticket.interpark.com/Ticket/Goods/TPBridge.asp?GoodsCode=22011381


#BTS_EXHIBITION_Proof #BTS_Proof #BTS #방탄소년단 


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-31 05:00:03+00:00",1683330,382834,9138,"PT25S","hd","false","Wednesday",25,18,"Other"
"630","LFykwur2n-8","BANGTANTV","Me, Myself, ​and RM​ ‘Entirety​’​ ​Photo Select Sketch","Me, Myself, ​and RM​ ‘Entirety​’​ ​Photo Select Sketch
#Photo_Folio #RM #BTS #방탄소년단 
 
Artist & Creator : RM
 
Production : Artist Contents Studio (HYBE 360)
Contents Creative : Bang Woo Jung 
Photo-Folio Creative : ​Kim Su Rin
Contents Director : ​Jang Jeong In
Contents Editor : Kim Joung Hyo
 
CONTENTS PRODUCTION : PLAY COMPANY corp.
Camera : Lee Jae Woong, Kim Dae Yong
PD : Lee So Jin, Kim Yun Su,  Lee Se Young
AD : Lee Eun Jin
Video Edit : Lee Se Young


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-30 10:07:12+00:00",1454820,436155,11410,"PT57S","hd","true","Tuesday",57,18,"RM"
"631","T1BE2Te39Qc","BANGTANTV","Me, Myself, ​and RM​ ‘Entirety​’​ Teaser","Me, Myself, ​and RM​ ‘Entirety​’​ Teaser
#Photo_Folio #RM #BTS #방탄소년단 
 
Artist & Creator : RM
 
Production : Artist Contents Studio (HYBE 360)
Contents Creative : Bang Woo Jung 
Photo-Folio Creative : ​Kim Su Rin
Contents Director : ​Jang Jeong In
Contents Editor : Kim Joung Hyo
 
Camera : Lee Jae Woong
PD : Lee So Jin
Video Edit : Lee So Jin
 
Art Director : Lee Yun Jin
Art Team leader : Kim Ji Hyun
Art Team : Yoo Young Sun (st:ART)
Flower Stylist : Kim Hye Jin (bronzeblue)
 
Visual Communication : Lim Hye Lin
Hair : Hansom (Bit&Boot)
Make-up : Kim Da Reum, Seo Yu Ri, Kim Seon Min
Stylist : Kim Seong Deok
 
Artist Management : ​Lee Hyeon Ki, Lee Jung Min, Jeong Dae Seong (BIGHIT MUSIC)


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-23 15:00:01+00:00",3102651,850681,22099,"PT57S","hd","false","Tuesday",57,18,"RM"
"632","nbRKyymm4Eg","BANGTANTV","Run BTS! 2022 Special Episode - Telepathy Part 2","#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-23 14:00:00+00:00",7213593,680538,15948,"PT37M2S","hd","true","Tuesday",2222,18,"Other"
"633","wgk_IfvRnho","BANGTANTV","Me, Myself, and RM ‘Entirety’ Skit","#Photo_Folio #Entirety #RM #BTS #방탄소년단 


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-20 15:00:01+00:00",2404443,608350,11459,"PT1M28S","hd","true","Saturday",88,18,"RM"
"634","u6bF__ytLjI","BANGTANTV","[BTS VLOG] SUGA l 목공방 VLOG","[BTS VLOG] SUGA l 목공방 VLOG

디자인 및 자막: SUGA
목공 도움: 공방 선생님
Special thanks to: 공방 기계들

#SUGA #목공꿈나무 #선물대량생산 #꽤나힘든노동_체험삶의현장


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-20 10:07:07+00:00",5252249,833757,31737,"PT30M32S","hd","true","Saturday",1832,18,"SUGA"
"635","pdoljTQ8lCQ","BANGTANTV","Over the Horizon 2022 by SUGA of BTS","Produced by SUGA of BTS
Music rights @ Samsung

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-17 11:00:02+00:00",3829426,730233,15994,"PT1M33S","hd","false","Wednesday",93,18,"SUGA"
"636","ajv8oB7BKdU","BANGTANTV","Me, Myself, ​and Jung Kook​ ‘Time Difference​’​ ​Production Film​","Me, Myself, ​and Jung Kook​ ‘Time Difference​​’ Production Film​
#Photo_Folio #JungKook #정국​ #BTS #방탄소년단 

Credits:
Artist & Creator: Jung Kook
 
Production: Artist Contents Studio (HYBE 360)
Contents Creative: Bang Woo Jung 
Photo-Folio Creative: ​Kim Su Rin
Contents Director: ​Jang Jeong In
Contents Editor: Min Young Eun
 
CONTENTS PRODUCTION: PLAY COMPANY corp.
Camera: Lee Jae Woong, Kim Daeyong (PLAY COMPANY), Lee Hee Yeon, Jang Hye Min, Jeong Ji Won (HYBE 360)
PD: Lee So Jin, Kim Ye Won, Kim Yun Su
AD: Lee Eun Jin
Video Edit: Kim Ye Won

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-17 03:00:15+00:00",3911513,796943,11365,"PT2M36S","hd","true","Wednesday",156,18,"JK"
"637","Ng55X9HH22c","BANGTANTV","Me, Myself, ​and Jung Kook​ ‘Time Difference​​’ ​Concept Film","Me, Myself, ​and Jung Kook​ ‘Time Difference​​’ ​Concept Film
#Photo_Folio #JungKook #정국​ #BTS #방탄소년단 

Credits:
Artist & Creator: Jung Kook
 
Production: Artist Contents Studio (HYBE 360)
Photo-Folio Creative: ​Kim Su Rin
Contents Director: ​Jang Jeong In
Contents Editor: Min Young Eun
 
Film ​Director: Kim Yoon Ji (MUNCHIZ)
 
AD: Kim Ki Beom 
 
D.O.P: Lee Jong Min
1st: Lee Jun Hyeong 
2nd: Jeon Ju Hwan 
3rd: Eom Do Wall 
4th: Cho Joon Hee 
 
Gaffer: Lee Dong Hee
1st: Lee Seung Hoon 
2nd: Park Beom Ki 
3rd: Lee Jae Hyeok, Hong Jun Gi 
 
CG: Wu Seung Min
 
Music: HAY
 
Art Team: Jeon Min Kyu
​Art ​Assistant: Kim Ye Sol, Park In Beom, Choi Ji Won
 
Contents Creative: Bang Woo Jung
Visual Communication: Lim Hye Lin
Hair: Park Nae Joo (Bit&Boot)
Make-up: Kim Da Reum, Seo Yu Ri, Kim Seon Min
Stylist: Kim Young Jin, Kim Ye Song, Kim Bong Kyu
 
Artist Management: ​Lee Ju Sang, Lee Jung Min, Jeong Dae Seong (BIGHIT MUSIC)


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-16 15:00:01+00:00",5521591,1372168,41039,"PT47S","hd","false","Tuesday",47,18,"JK"
"638","wtVKQDEZoF0","BANGTANTV","Run BTS! 2022 Special Episode - Telepathy Part 1","#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-16 14:00:04+00:00",11429272,1096182,29778,"PT35M54S","hd","true","Tuesday",2154,18,"Other"
"639","TaP7GOBhoJc","BANGTANTV","[EPISODE] BTS (방탄소년단) ‘Bad Decisions’ Recording Sketch","#BTSEPISODE #BTS #방탄소년단 #BadDecisions

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-16 10:00:13+00:00",5456249,791615,15870,"PT6M26S","hd","true","Tuesday",386,18,"Other"
"640","EDVsc80kA2k","BANGTANTV","[BTS VLOG] Jin l COOKING VLOG","[BTS VLOG] Jin l COOKING VLOG

디자인 및 자막: Jin
꿀 제공: 석지니 할아버지
장소 & 재료 제공: 이연복 셰프님

#Jin #요리는역시손맛 #요리태웠을때_꿀팁 #멘보샤랑한쫜해

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-13 10:07:03+00:00",7281455,977174,41165,"PT32M22S","hd","true","Saturday",1942,18,"Jin"
"641","jpKFqkDz4cc","BANGTANTV","Run BTS! 2022 Special Episode - Telepathy Part 0","#RunBTS #달려라방탄 #달방

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-09 12:00:02+00:00",4489821,741075,17221,"PT42S","hd","true","Tuesday",42,18,"Other"
"642","bi0xWtGGzes","BANGTANTV","[EPISODE] j-hope 'Jack In The Box' Album Cover Shoot Sketch - BTS (방탄소년단)","#BTSEPISODE #BTS #방탄소년단 #JackInTheBox

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-09 10:00:02+00:00",1526550,336939,7204,"PT3M58S","hd","true","Tuesday",238,18,"J-Hope"
"643","4M5jGbVfItE","BANGTANTV","[BTS VLOG] Jung Kook l CAMPING VLOG","[BTS VLOG] Jung Kook l CAMPING VLOG

디자인 및 자막: Jung Kook
함께 해주신 분들 : 달방 감독님, 방밤 감독님, 의전팀 형님들
차량 & 캠핑장비 지원 : 달방 감독님

#캠핑이올시다 #한국인특_볶음밥배따로있음 #오로라불멍


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2022-08-06 10:07:02+00:00",14631946,1583965,74837,"PT45M58S","hd","true","Saturday",2758,18,"JK"
